sample_id,time,gateway,device_address,crc_status,frequency,spreading_factor,bandwidth,rssi,snr,snr_bin,size,airtime_s,p_success,expected_attempts,access_delay_s,max_attempts,retransmission_backoff_s
2718,2020-01-01 01:02:19,gw_main,devA,1,868300000.0,11,125.0,-121.06221745719347,3.4421177801374085,"(2.0, 4.0]",20.0,0.7413759999999999,0.9523809523809523,1.0498866213151927,0.8282473650793649,3,1.0
2719,2020-01-01 01:02:20,gw_main,devC,1,867900000.0,7,125.0,-106.60718063205262,-4.7741706241520845,"(-6.0, -4.0]",67.0,0.123136,0.6124031007751938,1.537828255513491,0.7271902755844002,3,1.0
2720,2020-01-01 01:02:21,gw_main,devA,1,867900000.0,9,125.0,-114.02123579024145,-6.020381227840721,"(-8.0, -6.0]",32.0,0.24678399999999998,0.41304347826086957,1.9314744801512285,1.4081314782608692,3,1.0
2721,2020-01-01 01:02:22,gw_main,devB,0,867100000.0,7,125.0,-97.09259043856461,0.04112130049368581,"(0.0, 2.0]",23.0,0.061695999999999994,0.9215686274509803,1.0845828527489427,0.1514972764321415,3,1.0
2722,2020-01-01 01:02:23,gw_main,devA,1,867300000.0,10,125.0,-112.20958521827248,-4.0884896644725295,"(-6.0, -4.0]",63.0,0.698368,0.5,1.75,1.972144,3,1.0
2723,2020-01-01 01:02:24,gw_main,devA,1,867100000.0,10,125.0,-102.343958052538,13.75460162948277,"(12.0, 14.0]",24.0,0.37068799999999996,0.8,1.24,0.69965312,3,1.0
2724,2020-01-01 01:02:25,gw_main,devB,0,867100000.0,8,125.0,-101.20162477952628,-9.32952978961441,"(-10.0, -8.0]",60.0,0.205312,0.2653061224489796,2.2744689712619737,1.741444744689712,3,1.0
2725,2020-01-01 01:02:26,gw_main,devB,1,867900000.0,8,125.0,-107.65908115723609,4.430640073386168,"(4.0, 6.0]",49.0,0.174592,0.975609756097561,1.0249851279000597,0.20393933135038692,3,1.0
2726,2020-01-01 01:02:27,gw_main,devA,1,867100000.0,8,125.0,-113.65424259559155,5.933443842771773,"(4.0, 6.0]",62.0,0.205312,0.975609756097561,1.0249851279000597,0.23542687447947674,3,1.0
2727,2020-01-01 01:02:28,gw_main,devC,0,867300000.0,11,125.0,-105.15238777136462,-11.875626750746143,"(-12.0, -10.0]",72.0,1.642496,0.25,2.3125,5.110772,3,1.0
2728,2020-01-01 01:02:29,gw_main,devA,0,867100000.0,8,125.0,-107.57269444183581,-10.394904786060986,"(-12.0, -10.0]",27.0,0.12339199999999999,0.18181818181818182,2.487603305785124,1.7945536528925619,3,1.0
2729,2020-01-01 01:02:31,gw_main,devA,1,867100000.0,8,125.0,-114.59105881484216,-2.8890706061336417,"(-4.0, -2.0]",52.0,0.184832,0.7203389830508474,1.3578713013501866,0.6088493697213444,3,1.0
2730,2020-01-01 01:02:32,gw_main,devA,1,868300000.0,7,125.0,-116.7088739594396,2.3013771151729925,"(2.0, 4.0]",76.0,0.13849599999999998,0.952054794520548,1.0502439482079189,0.1956985340589228,3,1.0
2731,2020-01-01 01:02:33,gw_main,devA,1,867100000.0,7,125.0,-100.34163176903462,6.836682414065428,"(6.0, 8.0]",22.0,0.056575999999999994,0.9651162790697675,1.0361005949161708,0.09471902217414807,3,1.0
2732,2020-01-01 01:02:34,gw_main,devB,1,868300000.0,8,125.0,-104.32365345058149,-2.2328892320154528,"(-4.0, -2.0]",77.0,0.246272,0.7203389830508474,1.3578713013501866,0.6922769824762998,3,1.0
2733,2020-01-01 01:02:35,gw_main,devB,0,867100000.0,8,125.0,-96.06637883596328,-6.383794145278111,"(-8.0, -6.0]",73.0,0.236032,0.5087719298245614,1.7325330871037241,1.1414663367189903,3,1.0
2734,2020-01-01 01:02:36,gw_main,devC,0,867300000.0,7,125.0,-94.57864011391018,-16.376646187776714,"(-18.0, -16.0]",57.0,0.107776,0.8018720748829953,1.2373825998281742,0.3707427469072555,3,1.0
2735,2020-01-01 01:02:37,gw_main,devC,1,867300000.0,7,125.0,-122.8251142541658,1.2275982053739731,"(0.0, 2.0]",67.0,0.123136,0.9215686274509803,1.0845828527489427,0.21813404690503654,3,1.0
2736,2020-01-01 01:02:38,gw_main,devA,1,867900000.0,7,125.0,-104.30486817207255,-5.571693836513246,"(-6.0, -4.0]",66.0,0.123136,0.6124031007751938,1.537828255513491,0.7271902755844002,3,1.0
2737,2020-01-01 01:02:39,gw_main,devC,1,867100000.0,7,125.0,-105.20136391853039,1.880311745251979,"(0.0, 2.0]",60.0,0.112896,0.9215686274509803,1.0845828527489427,0.20702791849288738,3,1.0
2738,2020-01-01 01:02:40,gw_main,devB,1,867900000.0,8,125.0,-105.87346448850188,1.389734243874122,"(0.0, 2.0]",26.0,0.11315199999999999,0.9338842975206612,1.0704869885936752,0.19161473232702672,3,1.0
2739,2020-01-01 01:02:41,gw_main,devC,0,867100000.0,7,125.0,-98.31834550916837,-8.30680677807449,"(-10.0, -8.0]",26.0,0.061695999999999994,0.32727272727272727,2.1252892561983474,1.2564111021487607,3,1.0
2740,2020-01-01 01:02:42,gw_main,devA,1,868300000.0,7,125.0,-89.48871671350673,10.343255308434067,"(10.0, 12.0]",60.0,0.112896,0.9696969696969697,1.0312213039485765,0.14764206427915494,3,1.0
2741,2020-01-01 01:02:43,gw_main,devC,1,867900000.0,7,125.0,-108.18001368047518,6.499549772790253,"(6.0, 8.0]",41.0,0.087296,0.9651162790697675,1.0361005949161708,0.12654803244997284,3,1.0
2742,2020-01-01 01:02:44,gw_main,devC,1,867100000.0,9,125.0,-107.73651567820772,5.089628283324201,"(4.0, 6.0]",76.0,0.451584,0.9516129032258065,1.0507284079084287,0.5252205452653486,3,1.0
2743,2020-01-01 01:02:45,gw_main,devC,1,867300000.0,11,125.0,-100.8168993645565,-7.1068374958115506,"(-8.0, -6.0]",42.0,1.150976,0.21739130434782608,2.3950850661625713,4.1517704952741035,3,1.0
2744,2020-01-01 01:02:46,gw_main,devA,1,868300000.0,9,125.0,-99.98111293704692,-2.4445817013945166,"(-4.0, -2.0]",73.0,0.431104,0.7241379310344828,1.351961950059453,0.9347981545778835,3,1.0
2745,2020-01-01 01:02:47,gw_main,devA,0,867900000.0,7,125.0,-107.68736272767784,-3.281577139147611,"(-4.0, -2.0]",22.0,0.056575999999999994,0.8152866242038217,1.2188324069941985,0.28778906925230224,3,1.0
2746,2020-01-01 01:02:48,gw_main,devC,1,867100000.0,10,125.0,-98.99345276208209,-2.488562911333271,"(-4.0, -2.0]",21.0,0.37068799999999996,0.6428571428571429,1.4846938775510203,1.035052081632653,3,1.0
2747,2020-01-01 01:02:50,gw_main,devB,1,867300000.0,10,125.0,-111.2712666640203,2.6078820469746025,"(2.0, 4.0]",61.0,0.698368,0.9767441860465116,1.0237966468361277,0.7387834634937805,3,1.0
2748,2020-01-01 01:02:51,gw_main,devC,0,867900000.0,9,125.0,-95.52256026281496,1.3754011608057142,"(0.0, 2.0]",63.0,0.390144,0.8987341772151899,1.1115205896490947,0.5451736785771512,3,1.0
2749,2020-01-01 01:02:52,gw_main,devC,1,868300000.0,7,125.0,-113.48087269553956,2.192233107139225,"(2.0, 4.0]",39.0,0.082176,0.952054794520548,1.0502439482079189,0.1365487948958528,3,1.0
2750,2020-01-01 01:02:53,gw_main,devC,1,867100000.0,8,125.0,-95.34570952108835,-3.0356986705660907,"(-4.0, -2.0]",47.0,0.174592,0.7203389830508474,1.3578713013501866,0.5949447675955184,3,1.0
2751,2020-01-01 01:02:55,gw_main,devB,1,867900000.0,7,125.0,-114.14849606773299,1.1264487929417126,"(0.0, 2.0]",79.0,0.143616,0.9215686274509803,1.0845828527489427,0.24034630372933488,3,1.0
2752,2020-01-01 01:02:57,gw_main,devA,1,868300000.0,7,125.0,-109.47736412508688,-3.8406828880082955,"(-4.0, -2.0]",59.0,0.112896,0.8152866242038217,1.2188324069941985,0.3564337104142155,3,1.0
2753,2020-01-01 01:02:58,gw_main,devA,1,867300000.0,11,125.0,-107.17543377817242,-0.3420116160793945,"(-2.0, 0.0]",68.0,1.642496,0.7209302325581395,1.3569497025419146,2.585734161168199,3,1.0
2754,2020-01-01 01:03:00,gw_main,devB,1,868300000.0,10,125.0,-110.06997467102678,-1.804313624807611,"(-2.0, 0.0]",34.0,0.45260799999999995,0.7575757575757576,1.3011937557392104,0.8901244591368228,3,1.0
2755,2020-01-01 01:03:01,gw_main,devA,0,867900000.0,7,125.0,-109.00052317670915,-1.5005134176453403,"(-2.0, 0.0]",32.0,0.071936,0.8554216867469879,1.165481201916098,0.24932125765713448,3,1.0
2756,2020-01-01 01:03:02,gw_main,devB,1,867900000.0,9,125.0,-111.22450882713498,-3.976897570898376,"(-4.0, -2.0]",62.0,0.369664,0.7241379310344828,1.351961950059453,0.8517336123662307,3,1.0
2757,2020-01-01 01:03:03,gw_main,devC,1,867100000.0,10,125.0,-110.2643714320444,3.993319987781259,"(2.0, 4.0]",63.0,0.698368,0.9767441860465116,1.0237966468361277,0.7387834634937805,3,1.0
2758,2020-01-01 01:03:04,gw_main,devB,1,867900000.0,8,125.0,-105.6647605396881,-2.6855232219510476,"(-4.0, -2.0]",23.0,0.11315199999999999,0.7203389830508474,1.3578713013501866,0.5115171548405629,3,1.0
2759,2020-01-01 01:03:05,gw_main,devC,1,867100000.0,7,125.0,-111.85239645585476,-3.6207014469379333,"(-4.0, -2.0]",56.0,0.107776,0.8152866242038217,1.2188324069941985,0.3501932884904052,3,1.0
2760,2020-01-01 01:03:06,gw_main,devC,0,867300000.0,8,125.0,-105.56183496592313,-4.452935539512087,"(-6.0, -4.0]",62.0,0.205312,0.6025641025641025,1.5553911900065749,0.8747316660092048,3,1.0
2761,2020-01-01 01:03:07,gw_main,devB,0,867300000.0,8,125.0,-116.44479443150423,3.339488847228618,"(2.0, 4.0]",52.0,0.184832,0.9166666666666666,1.0902777777777777,0.2917959999999999,3,1.0
2762,2020-01-01 01:03:09,gw_main,devA,1,867300000.0,7,125.0,-100.2266627084907,-10.055384661371765,"(-12.0, -10.0]",78.0,0.13849599999999998,0.2,2.4400000000000004,1.7779302400000003,3,1.0
2763,2020-01-01 01:03:10,gw_main,devB,1,867900000.0,9,125.0,-113.9720927373322,3.7359405430746975,"(2.0, 4.0]",48.0,0.308224,0.9358974358974359,1.0682117028270874,0.39746018671926364,3,1.0
2764,2020-01-01 01:03:11,gw_main,devC,1,867300000.0,10,125.0,-106.13658957906131,-4.208017047464051,"(-6.0, -4.0]",52.0,0.616448,0.5,1.75,1.828784,3,1.0
2765,2020-01-01 01:03:12,gw_main,devA,1,867900000.0,7,125.0,-115.82443700388218,2.1420163727123214,"(2.0, 4.0]",49.0,0.097536,0.952054794520548,1.0502439482079189,0.15268054194032646,3,1.0
2766,2020-01-01 01:03:14,gw_main,devB,1,867300000.0,7,125.0,-119.02124820908577,7.221641852309416,"(6.0, 8.0]",24.0,0.061695999999999994,0.9651162790697675,1.0361005949161708,0.10002385722011886,3,1.0
2767,2020-01-01 01:03:15,gw_main,devC,1,867300000.0,9,125.0,-114.81586974374234,6.267182515303103,"(6.0, 8.0]",27.0,0.22630399999999998,0.9761904761904762,1.02437641723356,0.25619689795918366,3,1.0
2768,2020-01-01 01:03:16,gw_main,devC,1,867300000.0,7,125.0,-95.65915427261412,-3.450177605157781,"(-4.0, -2.0]",53.0,0.102656,0.8152866242038217,1.2188324069941985,0.3439528665665949,3,1.0
2769,2020-01-01 01:03:17,gw_main,devC,1,868300000.0,8,125.0,-113.33405046280899,-0.9983075105651005,"(-2.0, 0.0]",37.0,0.143872,0.926605504587156,1.07878124736975,0.23398766299133067,3,1.0
2770,2020-01-01 01:03:18,gw_main,devA,1,867300000.0,8,125.0,-105.03646605753674,-7.742436445721206,"(-8.0, -6.0]",70.0,0.225792,0.5087719298245614,1.7325330871037241,1.1237251979070482,3,1.0
2771,2020-01-01 01:03:21,gw_main,devA,1,868300000.0,12,125.0,-117.78863177359975,8.366512333578761,"(8.0, 10.0]",62.0,2.793472,0.6788990825688074,1.4242067166063461,4.4026883016581095,3,1.0
2772,2020-01-01 01:03:22,gw_main,devA,1,867100000.0,8,125.0,-97.54647887855691,-1.9139770989990277,"(-2.0, 0.0]",78.0,0.246272,0.926605504587156,1.07878124736975,0.34445486272199305,3,1.0
2773,2020-01-01 01:03:23,gw_main,devA,0,867100000.0,11,125.0,-105.3324599208516,-12.294866561776573,"(-14.0, -12.0]",72.0,1.642496,0.68,1.4223999999999999,2.7586863104,3,1.0
2774,2020-01-01 01:03:26,gw_main,devA,1,867900000.0,8,125.0,-120.64826197642134,0.7991106213178865,"(0.0, 2.0]",34.0,0.133632,0.9338842975206612,1.0704869885936752,0.2135383058534252,3,1.0
2775,2020-01-01 01:03:29,gw_main,devA,1,867300000.0,7,125.0,-93.25251203841368,3.1987997062541176,"(2.0, 4.0]",70.0,0.12825599999999998,0.952054794520548,1.0502439482079189,0.1849440360292737,3,1.0
2776,2020-01-01 01:03:30,gw_main,devA,0,867100000.0,7,125.0,-111.55080478038192,-9.543219306995496,"(-10.0, -8.0]",52.0,0.102656,0.32727272727272727,2.1252892561983474,1.343462950082645,3,1.0
2777,2020-01-01 01:03:33,gw_main,devA,1,868300000.0,9,125.0,-114.87761046628867,-2.8022882772220727,"(-4.0, -2.0]",57.0,0.349184,0.7241379310344828,1.351961950059453,0.8240454316290131,3,1.0
2778,2020-01-01 01:03:34,gw_main,devB,1,867100000.0,8,125.0,-102.49833182318444,10.364572458522987,"(10.0, 12.0]",22.0,0.10291199999999999,0.9583333333333334,1.0434027777777777,0.15078144444444433,3,1.0
2779,2020-01-01 01:03:35,gw_main,devA,1,867900000.0,10,125.0,-97.04279863018796,5.523351647284328,"(4.0, 6.0]",53.0,0.616448,0.9736842105263158,1.0270083102493075,0.6601055290858726,3,1.0
2780,2020-01-01 01:03:36,gw_main,devC,1,867900000.0,7,125.0,-115.54515903744525,-2.0291133176574028,"(-4.0, -2.0]",60.0,0.112896,0.8152866242038217,1.2188324069941985,0.3564337104142155,3,1.0
2781,2020-01-01 01:03:37,gw_main,devC,0,867900000.0,11,125.0,-93.88476486364094,-11.138352844442716,"(-12.0, -10.0]",45.0,1.150976,0.25,2.3125,3.974132,3,1.0
2782,2020-01-01 01:03:39,gw_main,devC,1,867300000.0,7,125.0,-94.79901589571321,3.2319349311323533,"(2.0, 4.0]",31.0,0.071936,0.952054794520548,1.0502439482079189,0.12579429686620375,3,1.0
2783,2020-01-01 01:03:40,gw_main,devB,1,867100000.0,7,125.0,-96.84558691321757,-0.4832130530771942,"(-2.0, 0.0]",62.0,0.118016,0.8554216867469879,1.165481201916098,0.3030266314414283,3,1.0
2784,2020-01-01 01:03:41,gw_main,devA,0,867100000.0,7,125.0,-92.25298649593401,-7.476234356741013,"(-8.0, -6.0]",58.0,0.112896,0.5533980582524272,1.6460552361202754,0.83188828805731,3,1.0
2785,2020-01-01 01:03:42,gw_main,devC,1,867900000.0,8,125.0,-99.45462438272708,-4.744127792114788,"(-6.0, -4.0]",60.0,0.205312,0.6025641025641025,1.5553911900065749,0.8747316660092048,3,1.0
2786,2020-01-01 01:03:45,gw_main,devC,1,867300000.0,7,125.0,-91.27666798164971,4.916501719255891,"(4.0, 6.0]",41.0,0.087296,0.976,1.024576,0.11401738649599992,3,1.0
2787,2020-01-01 01:03:46,gw_main,devB,1,867900000.0,7,125.0,-101.09760584945008,6.152393868514668,"(6.0, 8.0]",47.0,0.092416,0.9651162790697675,1.0361005949161708,0.13185286749594363,3,1.0
2788,2020-01-01 01:03:47,gw_main,devB,1,867300000.0,9,125.0,-99.38876527281242,-4.393367338294793,"(-6.0, -4.0]",62.0,0.369664,0.4411764705882353,1.871107266435986,1.5627882629757783,3,1.0
2789,2020-01-01 01:03:48,gw_main,devA,1,868300000.0,7,125.0,-111.91103384061594,1.4101516992273304,"(0.0, 2.0]",31.0,0.071936,0.9215686274509803,1.0845828527489427,0.16260340484429067,3,1.0
2790,2020-01-01 01:03:49,gw_main,devB,1,867900000.0,8,125.0,-126.53250224993262,3.324418762785622,"(2.0, 4.0]",23.0,0.11315199999999999,0.9166666666666666,1.0902777777777777,0.21364488888888877,3,1.0
2791,2020-01-01 01:03:50,gw_main,devB,1,867300000.0,10,125.0,-102.51547593185137,-3.0668948301143484,"(-4.0, -2.0]",73.0,0.780288,0.6428571428571429,1.4846938775510203,1.643182693877551,3,1.0
2792,2020-01-01 01:03:51,gw_main,devC,1,867100000.0,7,125.0,-114.6620950406223,-0.8910443097014964,"(-2.0, 0.0]",25.0,0.061695999999999994,0.8554216867469879,1.165481201916098,0.23738673014951361,3,1.0
2793,2020-01-01 01:03:52,gw_main,devC,1,867100000.0,7,125.0,-107.09309975184325,12.743198290424957,"(12.0, 14.0]",63.0,0.118016,0.9565217391304348,1.0453686200378072,0.16873884310018902,3,1.0
2794,2020-01-01 01:03:53,gw_main,devA,1,867300000.0,7,125.0,-101.85428507219173,1.2307380808806347,"(0.0, 2.0]",24.0,0.061695999999999994,0.9215686274509803,1.0845828527489427,0.1514972764321415,3,1.0
2795,2020-01-01 01:03:54,gw_main,devB,1,868300000.0,11,125.0,-118.2931272473701,5.297753544054168,"(4.0, 6.0]",55.0,1.396736,0.8571428571428571,1.1632653061224492,1.7880398367346944,3,1.0
2796,2020-01-01 01:03:55,gw_main,devC,1,867900000.0,7,125.0,-102.81790590537175,-2.6090057144787053,"(-4.0, -2.0]",50.0,0.097536,0.8152866242038217,1.2188324069941985,0.3377124446427846,3,1.0
2797,2020-01-01 01:03:56,gw_main,devB,1,867100000.0,10,125.0,-113.55065847161005,0.25054464843764296,"(0.0, 2.0]",62.0,0.698368,0.8888888888888888,1.1234567901234567,0.9080430617283949,3,1.0
2798,2020-01-01 01:03:58,gw_main,devC,1,867100000.0,7,125.0,-100.10709304835524,-0.1504189055074648,"(-2.0, 0.0]",60.0,0.112896,0.8554216867469879,1.165481201916098,0.29705936768761787,3,1.0
2799,2020-01-01 01:03:59,gw_main,devB,1,867900000.0,9,125.0,-119.79510581189511,7.153667796146066,"(6.0, 8.0]",30.0,0.22630399999999998,0.9761904761904762,1.02437641723356,0.25619689795918366,3,1.0
2800,2020-01-01 01:04:00,gw_main,devB,1,867100000.0,9,125.0,-111.90157129643876,12.59339147069375,"(12.0, 14.0]",73.0,0.431104,0.9230769230769231,1.0828402366863903,0.5496569940828399,3,1.0
2801,2020-01-01 01:04:01,gw_main,devA,1,867900000.0,7,125.0,-108.98735784278985,7.179846166480981,"(6.0, 8.0]",46.0,0.092416,0.9651162790697675,1.0361005949161708,0.13185286749594363,3,1.0
2802,2020-01-01 01:04:02,gw_main,devB,1,867900000.0,9,125.0,-97.87606168464903,4.121135693008593,"(4.0, 6.0]",52.0,0.328704,0.9516129032258065,1.0507284079084287,0.3961070385015608,3,1.0
2803,2020-01-01 01:04:03,gw_main,devA,1,867300000.0,7,125.0,-107.61060061177255,0.31778600731390394,"(0.0, 2.0]",42.0,0.087296,0.9215686274509803,1.0845828527489427,0.17926259746251444,3,1.0
2804,2020-01-01 01:04:05,gw_main,devB,1,868300000.0,8,125.0,-116.60409176174342,-0.9616291389509584,"(-2.0, 0.0]",54.0,0.184832,0.926605504587156,1.07878124736975,0.27817454288359567,3,1.0
2805,2020-01-01 01:04:06,gw_main,devB,1,867900000.0,11,125.0,-120.15971730616917,3.677016172075271,"(2.0, 4.0]",57.0,1.396736,0.9523809523809523,1.0498866213151927,1.5163010612244898,3,1.0
2806,2020-01-01 01:04:07,gw_main,devA,1,867100000.0,8,125.0,-108.30131924221085,-4.710857593891632,"(-6.0, -4.0]",41.0,0.154112,0.6025641025641025,1.5553911900065749,0.7950956370808682,3,1.0
2807,2020-01-01 01:04:08,gw_main,devA,1,868300000.0,8,125.0,-93.07285631725863,5.598750080858199,"(4.0, 6.0]",56.0,0.195072,0.975609756097561,1.0249851279000597,0.22493102676978013,3,1.0
2808,2020-01-01 01:04:09,gw_main,devC,0,867300000.0,10,125.0,-102.32061266852631,-5.904696148445963,"(-6.0, -4.0]",24.0,0.37068799999999996,0.5,1.75,1.398704,3,1.0
2809,2020-01-01 01:04:13,gw_main,devB,1,867300000.0,7,125.0,-101.30078650742225,-8.234014562922244,"(-10.0, -8.0]",29.0,0.066816,0.32727272727272727,2.1252892561983474,1.2672925831404962,3,1.0
2810,2020-01-01 01:04:14,gw_main,devB,1,867900000.0,9,125.0,-119.5928096349003,6.792800457846239,"(6.0, 8.0]",38.0,0.267264,0.9761904761904762,1.02437641723356,0.2981553560090703,3,1.0
2811,2020-01-01 01:04:15,gw_main,devA,0,867300000.0,12,125.0,-124.29891486771936,-1.2009113034693906,"(-2.0, 0.0]",74.0,3.121152,0.7,1.3900000000000001,4.72840128,3,1.0
2812,2020-01-01 01:04:16,gw_main,devA,0,868300000.0,9,125.0,-89.78944182238669,1.3114816078308067,"(0.0, 2.0]",64.0,0.390144,0.8987341772151899,1.1115205896490947,0.5451736785771512,3,1.0
2813,2020-01-01 01:04:17,gw_main,devA,1,867900000.0,10,125.0,-105.49651289649759,6.948681362538156,"(6.0, 8.0]",41.0,0.534528,0.9666666666666667,1.0344444444444445,0.5873839644444445,3,1.0
2814,2020-01-01 01:04:18,gw_main,devB,1,868300000.0,8,125.0,-106.75627829838932,7.554610091453279,"(6.0, 8.0]",40.0,0.154112,0.9850746268656716,1.0151481398975275,0.17159465003341526,3,1.0
2815,2020-01-01 01:04:20,gw_main,devA,1,867100000.0,7,125.0,-107.6596397241144,7.971387854311461,"(6.0, 8.0]",22.0,0.056575999999999994,0.9651162790697675,1.0361005949161708,0.09471902217414807,3,1.0
2816,2020-01-01 01:04:22,gw_main,devA,1,867900000.0,7,125.0,-107.45395458450423,0.019959465428861657,"(0.0, 2.0]",32.0,0.071936,0.9215686274509803,1.0845828527489427,0.16260340484429067,3,1.0
2817,2020-01-01 01:04:23,gw_main,devB,1,867300000.0,7,125.0,-124.5627114722771,2.6525935226671358,"(2.0, 4.0]",25.0,0.061695999999999994,0.952054794520548,1.0502439482079189,0.11503979883655464,3,1.0
2818,2020-01-01 01:04:24,gw_main,devC,1,867300000.0,7,125.0,-109.84304140350768,-8.553759715595412,"(-10.0, -8.0]",22.0,0.056575999999999994,0.32727272727272727,2.1252892561983474,1.245529621157025,3,1.0
2819,2020-01-01 01:04:25,gw_main,devA,1,867100000.0,9,125.0,-111.05962582416099,-4.716606928536257,"(-6.0, -4.0]",59.0,0.369664,0.4411764705882353,1.871107266435986,1.5627882629757783,3,1.0
2820,2020-01-01 01:04:26,gw_main,devB,1,867300000.0,9,125.0,-97.44133436478106,-0.6488546742192915,"(-2.0, 0.0]",35.0,0.24678399999999998,0.826530612244898,1.203561016243232,0.5005806180758017,3,1.0
2821,2020-01-01 01:04:29,gw_main,devA,0,867900000.0,10,125.0,-108.04490725640052,-0.7639125483134678,"(-2.0, 0.0]",58.0,0.657408,0.7575757575757576,1.3011937557392104,1.1566089403122133,3,1.0
2822,2020-01-01 01:04:30,gw_main,devC,1,867900000.0,9,125.0,-106.20269893109906,5.81660756383917,"(4.0, 6.0]",33.0,0.24678399999999998,0.9516129032258065,1.0507284079084287,0.31003136732570236,3,1.0
2823,2020-01-01 01:04:32,gw_main,devA,1,867900000.0,8,125.0,-97.44462021745808,4.602798284158217,"(4.0, 6.0]",72.0,0.236032,0.975609756097561,1.0249851279000597,0.2669144176085666,3,1.0
2824,2020-01-01 01:04:33,gw_main,devB,1,867300000.0,7,125.0,-112.85103511012723,7.610532422734506,"(6.0, 8.0]",73.0,0.133376,0.9651162790697675,1.0361005949161708,0.17429154786370998,3,1.0
2825,2020-01-01 01:04:34,gw_main,devC,1,868300000.0,7,125.0,-94.08779317452525,-2.4261590342939714,"(-4.0, -2.0]",42.0,0.087296,0.8152866242038217,1.2188324069941985,0.325231600795164,3,1.0
2826,2020-01-01 01:04:35,gw_main,devC,1,868300000.0,10,125.0,-115.16914313196106,-1.8386104769563425,"(-2.0, 0.0]",75.0,0.821248,0.7575757575757576,1.3011937557392104,1.3697965252525253,3,1.0
2827,2020-01-01 01:04:36,gw_main,devA,1,867900000.0,7,125.0,-96.88798759226793,1.9101218440257428,"(0.0, 2.0]",33.0,0.071936,0.9215686274509803,1.0845828527489427,0.16260340484429067,3,1.0
2828,2020-01-01 01:04:37,gw_main,devA,0,867300000.0,10,125.0,-105.97599684913327,-1.8064336120768623,"(-2.0, 0.0]",37.0,0.49356799999999995,0.7575757575757576,1.3011937557392104,0.9434213553719009,3,1.0
2829,2020-01-01 01:04:39,gw_main,devB,1,867100000.0,7,125.0,-110.76281515587445,9.912866002062113,"(8.0, 10.0]",50.0,0.097536,0.9811320754716981,1.0192239231043076,0.1186349476682094,3,1.0
